pm25,aqi,co2,temperature,humidity,recommended_mode
24.64,36.61,721.98,24.54,44.03,recirculation
76.01,152.37,663.02,22.54,82.07,fresh_air
21.61,56.12,501.51,24.69,47.36,recirculation
152.37,196.84,1712.73,16.22,62.71,recirculation
29.67,80.28,494.52,11.83,47.5,fresh_air
34.85,93.41,739.42,19.81,80.75,fresh_air
36.55,91.63,623.74,25.21,42.83,recirculation
36.33,79.85,1139.27,10.13,66.31,fresh_air
30.33,57.87,727.82,20.37,58.77,recirculation
77.11,160.53,963.2,15.73,55.66,fresh_air
90.16,162.31,2165.91,22.96,53.21,fresh_air
14.54,23.8,894.19,32.42,40.66,fresh_air
17.56,45.73,547.18,23.07,13.8,fresh_air
8.82,20.0,749.33,23.54,65.04,recirculation
14.72,45.2,1853.14,27.61,43.16,fresh_air
129.39,156.72,1664.52,24.09,66.37,recirculation
42.05,82.2,826.61,30.67,35.46,fresh_air
82.02,197.33,1691.72,27.98,66.8,fresh_air
70.65,122.05,622.05,26.03,61.23,recirculation
134.59,169.73,1820.04,25.24,15.49,recirculation
32.53,120.3,461.5,23.4,58.61,recirculation
30.04,93.62,796.58,22.51,45.19,recirculation
5.0,26.37,509.57,27.94,66.31,recirculation
27.91,45.55,926.89,22.55,58.28,recirculation
101.38,101.61,1386.03,29.29,58.44,fresh_air
117.6,164.75,1408.51,19.5,46.19,fresh_air
96.48,117.17,1143.93,30.17,37.22,fresh_air
84.6,117.05,712.55,26.03,43.94,recirculation
31.24,67.71,944.98,19.84,24.8,fresh_air
13.59,40.41,1073.34,26.19,41.74,fresh_air
49.26,116.38,474.36,21.2,29.5,fresh_air
21.54,32.02,1728.74,24.14,29.87,fresh_air
36.92,70.81,874.0,27.88,44.69,recirculation
22.81,55.86,1023.84,23.43,57.48,fresh_air
5.0,23.09,1229.52,28.05,49.55,fresh_air
39.14,125.18,803.87,26.23,43.02,recirculation
26.86,71.0,777.72,19.16,36.74,recirculation
75.0,49.9,1446.6,19.41,45.56,fresh_air
77.03,125.11,945.8,25.16,38.49,recirculation
130.79,162.11,782.75,25.48,49.12,recirculation
8.66,31.08,788.75,21.1,28.7,fresh_air
21.15,31.81,835.59,30.84,59.82,fresh_air
86.27,208.45,1597.41,27.5,42.06,fresh_air
39.77,68.19,713.43,21.31,55.27,recirculation
45.98,113.99,659.24,20.89,62.42,recirculation
24.26,65.67,972.25,19.34,46.29,fresh_air
27.7,132.43,934.8,22.57,61.19,recirculation
33.18,111.87,703.04,29.4,21.07,fresh_air
13.03,52.69,560.66,28.23,43.1,recirculation
140.0,292.79,2173.04,24.15,65.44,fresh_air
93.3,115.52,745.36,26.91,57.13,recirculation
65.54,158.1,2025.71,31.04,53.96,fresh_air
28.53,72.62,847.36,34.87,91.35,fresh_air
102.47,138.51,1249.42,25.73,54.19,fresh_air
187.06,313.74,1302.85,26.56,46.47,recirculation
20.21,55.41,885.25,26.1,36.58,recirculation
28.39,76.47,1241.16,20.65,43.34,fresh_air
67.19,104.9,748.4,21.09,44.28,recirculation
46.62,111.87,597.36,22.76,41.69,recirculation
90.13,147.54,1466.39,17.63,48.75,fresh_air
60.88,153.18,1144.65,17.67,55.62,fresh_air
100.57,198.77,1329.9,26.91,73.75,fresh_air
58.39,100.62,488.68,25.49,63.07,recirculation
9.48,36.58,1057.58,18.24,45.49,fresh_air
13.86,24.63,1058.65,22.96,64.2,fresh_air
32.93,102.66,1694.24,23.21,54.85,fresh_air
25.92,64.68,937.97,24.78,49.43,recirculation
28.44,66.16,1676.05,19.35,48.56,fresh_air
41.08,103.77,1428.11,18.18,47.2,fresh_air
33.15,57.56,781.6,26.23,59.11,recirculation
49.37,81.09,588.12,17.4,51.96,fresh_air
48.55,113.56,461.14,23.0,39.8,recirculation
65.12,54.07,1316.48,22.6,39.12,fresh_air
5.0,20.0,1319.88,23.47,54.28,fresh_air
108.69,172.66,2068.67,25.09,56.0,fresh_air
13.01,51.91,670.9,30.87,45.62,fresh_air
29.85,46.65,775.76,11.22,18.4,fresh_air
29.6,58.89,1734.56,27.77,67.51,fresh_air
24.89,44.73,1571.06,13.2,64.54,fresh_air
38.15,122.2,1635.05,29.99,22.18,fresh_air
109.03,232.37,1423.55,15.22,68.75,recirculation
24.53,53.74,941.22,34.48,47.07,fresh_air
33.82,90.39,978.15,22.32,52.66,fresh_air
28.43,42.06,806.67,36.94,95.0,fresh_air
18.97,38.69,981.1,28.66,73.14,fresh_air
95.21,165.44,466.31,24.12,91.01,fresh_air
172.55,257.63,641.36,22.45,53.37,recirculation
16.19,45.2,1941.01,20.4,30.74,fresh_air
17.09,53.72,420.0,31.26,38.88,fresh_air
162.84,230.0,781.35,22.18,62.29,recirculation
40.68,87.95,765.32,20.48,68.79,recirculation
217.24,230.0,1058.75,26.31,38.59,recirculation
79.97,154.82,716.72,20.14,46.22,recirculation
28.65,74.22,1735.14,22.59,42.2,fresh_air
34.19,87.75,420.0,20.81,65.54,recirculation
18.62,55.48,897.63,21.24,65.05,recirculation
13.32,20.0,781.97,21.89,53.06,recirculation
23.63,40.56,1908.57,30.6,46.79,fresh_air
140.73,248.05,876.26,23.12,87.21,recirculation
47.04,137.95,1473.04,22.45,29.92,fresh_air
9.93,38.93,740.13,23.25,57.67,recirculation
5.0,20.0,2097.6,31.29,16.47,fresh_air
20.72,59.78,1037.52,19.55,47.8,fresh_air
56.23,96.48,539.41,25.84,52.08,recirculation
47.98,130.54,1600.0,25.1,61.82,fresh_air
73.24,153.57,649.85,16.31,46.34,fresh_air
13.81,29.47,758.93,31.72,44.86,fresh_air
42.98,92.02,1159.6,30.28,46.09,fresh_air
111.48,114.09,998.22,20.56,34.88,recirculation
17.11,75.03,1395.04,26.82,52.85,fresh_air
52.38,108.24,945.9,24.98,53.94,recirculation
26.45,68.72,963.0,17.87,56.09,fresh_air
6.85,41.81,420.0,29.87,49.03,recirculation
47.67,88.98,777.44,21.99,47.3,recirculation
149.95,126.94,1768.48,30.97,66.46,recirculation
30.96,79.21,1178.15,20.46,64.31,fresh_air
140.36,165.0,1348.01,23.52,69.81,recirculation
67.97,160.38,1128.86,29.45,55.22,fresh_air
67.3,138.23,918.7,22.61,68.94,recirculation
35.52,84.53,1161.0,25.17,44.17,fresh_air
201.05,290.43,1483.14,28.7,47.19,recirculation
37.23,90.2,1075.22,21.61,66.73,fresh_air
35.75,109.1,1866.1,18.57,61.81,fresh_air
45.15,75.69,1612.05,17.73,45.93,fresh_air
55.12,131.39,420.0,26.51,35.35,recirculation
14.31,57.08,1064.36,25.67,47.14,fresh_air
29.88,81.41,1035.15,19.0,34.41,fresh_air
23.91,70.23,1093.18,22.82,74.14,fresh_air
32.22,131.07,1120.87,17.85,60.64,fresh_air
53.54,126.66,713.48,13.88,39.28,fresh_air
17.94,72.91,828.53,36.33,35.37,fresh_air
134.64,249.81,1616.5,26.27,39.1,recirculation
37.08,64.89,1300.4,24.59,42.18,fresh_air
47.83,97.81,1066.39,25.2,47.67,fresh_air
43.96,111.36,946.07,17.85,65.6,fresh_air
36.15,91.21,1207.2,20.58,36.47,fresh_air
40.41,98.79,793.48,31.5,82.05,fresh_air
5.0,22.71,758.36,26.83,36.79,recirculation
43.91,89.56,826.45,20.72,30.27,recirculation
15.15,41.67,1844.12,18.72,73.64,fresh_air
99.75,175.38,1288.63,21.78,68.5,fresh_air
90.74,172.36,1767.93,22.64,47.45,fresh_air
55.0,96.88,1126.5,32.81,55.34,fresh_air
80.78,119.48,1001.36,23.19,55.69,fresh_air
88.61,97.16,1231.69,18.88,51.91,fresh_air
74.2,95.24,1611.52,23.75,31.85,fresh_air
32.47,72.61,1354.44,25.14,15.25,fresh_air
89.92,157.13,451.16,18.49,38.17,recirculation
40.52,82.57,548.44,25.73,75.43,fresh_air
7.1,34.34,1932.36,29.2,75.98,fresh_air
26.08,77.08,1200.01,24.6,46.33,fresh_air
157.71,249.81,1327.23,20.57,36.59,recirculation
24.1,59.92,1225.24,21.73,53.89,fresh_air
158.03,215.51,1586.12,16.87,56.15,recirculation
49.95,97.63,1814.77,23.42,58.41,fresh_air
36.42,74.75,2049.42,25.34,14.62,fresh_air
84.11,191.65,1067.65,20.14,94.21,fresh_air
30.34,60.64,1677.3,32.34,65.85,fresh_air
95.9,194.78,1473.68,32.75,58.86,fresh_air
33.34,84.3,420.0,16.29,39.94,fresh_air
137.05,189.74,536.41,16.38,63.82,recirculation
94.66,106.89,980.87,19.77,56.94,recirculation
88.14,148.37,763.87,30.76,51.29,fresh_air
18.26,63.43,714.7,27.83,56.42,recirculation
75.32,143.43,573.16,30.98,48.42,fresh_air
123.7,157.61,1503.97,24.04,55.63,recirculation
42.61,68.81,978.61,28.95,53.2,fresh_air
28.65,72.02,990.31,18.64,54.81,fresh_air
79.21,214.39,695.26,25.5,54.07,recirculation
129.31,140.67,905.83,23.16,69.5,recirculation
47.71,91.74,512.18,22.99,27.64,fresh_air
85.3,127.41,826.24,30.96,38.83,fresh_air
54.72,159.61,941.97,23.46,50.37,recirculation
11.9,20.0,452.29,29.72,39.78,recirculation
11.67,79.32,776.2,17.17,44.46,fresh_air
13.39,52.68,1477.53,35.56,68.03,fresh_air
19.13,66.38,420.0,22.39,47.91,recirculation
19.02,49.36,536.67,27.04,24.39,fresh_air
29.1,33.27,916.36,27.72,44.07,recirculation
15.95,60.21,1320.05,15.16,30.91,fresh_air
16.89,37.09,2145.71,27.52,50.56,fresh_air
25.08,74.02,1798.86,27.75,57.78,fresh_air
53.46,109.84,772.22,20.93,56.64,recirculation
21.54,61.53,727.24,20.98,48.06,recirculation
27.86,52.64,881.37,24.19,33.3,recirculation
30.87,90.85,688.84,23.5,43.82,recirculation
169.45,246.73,1048.31,29.99,41.28,recirculation
22.99,104.29,442.37,27.02,46.01,recirculation
137.61,185.42,1498.75,23.7,59.68,recirculation
50.42,141.42,870.22,26.61,55.66,recirculation
47.93,129.79,804.17,15.2,61.54,fresh_air
16.59,46.17,432.82,21.35,44.62,recirculation
147.51,275.88,605.25,25.24,71.12,recirculation
41.8,91.31,1902.13,28.8,59.42,fresh_air
149.42,261.11,1474.44,24.86,51.57,recirculation
69.87,189.8,932.38,30.27,58.45,fresh_air
14.64,66.92,631.32,27.73,40.54,recirculation
73.69,150.02,852.45,26.89,34.63,recirculation
45.61,101.63,2078.73,23.4,41.51,fresh_air
18.5,39.58,885.97,25.76,60.46,recirculation
10.81,20.0,956.37,22.07,51.12,fresh_air
84.55,184.78,1730.6,30.58,48.08,fresh_air
56.88,88.32,625.07,19.23,38.13,recirculation
34.97,86.68,771.07,25.36,22.62,fresh_air
27.16,50.02,999.67,27.16,69.95,fresh_air
45.82,71.95,805.03,30.7,26.11,fresh_air
130.36,183.23,2278.87,29.8,65.07,fresh_air
131.58,191.85,2500.0,23.67,40.6,fresh_air
6.32,46.15,612.74,27.49,67.56,recirculation
80.5,142.39,1140.91,21.85,62.34,fresh_air
87.83,116.97,559.78,19.4,36.46,recirculation
16.33,20.0,1030.24,28.95,66.3,fresh_air
38.63,43.84,1044.12,25.72,47.97,fresh_air
111.1,234.25,727.31,28.33,41.45,recirculation
19.46,94.7,938.75,27.27,45.89,recirculation
49.95,109.76,420.0,33.37,39.03,fresh_air
35.46,65.35,700.07,28.79,31.51,recirculation
5.0,21.03,996.82,20.89,60.87,fresh_air
28.48,86.74,579.82,26.02,46.91,recirculation
34.57,69.94,885.21,21.6,58.64,recirculation
23.61,65.25,476.13,22.05,54.02,recirculation
36.29,83.07,2176.49,15.93,80.51,fresh_air
79.89,108.02,1270.71,22.77,21.36,fresh_air
98.73,185.18,1715.58,17.75,49.35,fresh_air
22.5,64.37,1271.9,23.72,57.97,fresh_air
16.67,28.47,928.09,19.27,32.15,recirculation
48.42,114.19,1614.16,17.45,55.22,fresh_air
24.48,52.63,617.12,33.08,30.53,fresh_air
27.46,69.98,996.87,25.4,50.23,fresh_air
25.94,92.37,2187.0,27.77,50.93,fresh_air
46.8,98.88,766.35,25.99,60.84,recirculation
13.32,60.36,804.46,33.41,24.09,fresh_air
125.16,134.75,697.95,26.67,61.88,recirculation
128.53,153.9,1763.43,19.66,86.82,recirculation
80.03,162.6,1271.19,35.4,89.16,fresh_air
79.26,164.23,1249.41,16.05,56.65,fresh_air
44.06,124.31,1264.69,23.11,30.9,fresh_air
33.11,75.68,1848.68,10.0,79.06,fresh_air
35.76,111.51,1129.53,20.82,72.34,fresh_air
59.92,110.16,977.05,25.22,47.38,fresh_air
14.04,39.01,502.63,15.09,64.6,fresh_air
8.8,40.47,614.96,26.15,11.69,fresh_air
68.21,136.89,1164.22,28.93,55.21,fresh_air
82.09,197.08,650.8,20.37,15.15,fresh_air
44.21,106.54,1113.68,18.02,36.7,fresh_air
45.79,126.98,748.13,23.4,49.91,recirculation
10.58,29.85,896.77,22.55,44.91,recirculation
30.09,57.35,499.61,21.44,31.79,recirculation
60.61,122.58,1260.97,18.89,43.0,fresh_air
98.03,134.19,632.42,26.23,54.62,recirculation
8.29,42.6,1479.46,26.56,48.79,fresh_air
29.7,63.74,1892.61,19.42,50.85,fresh_air
42.32,80.74,980.29,16.15,37.19,fresh_air
27.62,77.7,732.46,24.59,45.2,recirculation
15.37,22.8,1270.06,19.85,69.03,fresh_air
49.32,122.19,907.51,24.77,36.15,recirculation
21.89,47.83,592.31,30.31,76.99,fresh_air
122.58,163.99,1140.39,23.74,65.58,recirculation
29.19,62.68,830.22,18.78,45.02,recirculation
69.06,153.48,775.2,25.69,45.95,recirculation
157.87,224.49,980.17,23.24,52.89,recirculation
156.92,242.38,840.15,23.35,58.38,recirculation
89.87,115.64,1170.42,26.04,65.32,recirculation
69.06,82.37,584.03,26.97,31.23,recirculation
88.41,200.74,1791.81,24.15,56.12,fresh_air
227.05,320.57,1504.81,23.74,20.37,recirculation
42.35,110.03,422.79,32.87,47.52,fresh_air
21.18,69.92,951.55,29.16,70.35,fresh_air
123.8,190.49,714.59,27.58,30.15,recirculation
46.93,84.18,632.63,24.56,27.61,fresh_air
140.0,230.0,562.33,19.68,53.09,recirculation
62.41,124.28,1783.49,28.85,69.42,fresh_air
10.49,55.61,420.0,24.62,54.56,recirculation
12.9,37.65,642.24,21.52,23.34,fresh_air
7.82,52.54,891.23,22.95,26.44,fresh_air
5.01,35.48,1270.37,19.85,51.37,fresh_air
59.76,131.33,1004.0,28.55,33.49,fresh_air
33.29,70.44,640.03,26.94,51.91,recirculation
8.47,37.89,1704.32,24.78,52.74,fresh_air
28.63,93.39,507.67,23.82,43.14,recirculation
50.89,108.52,928.99,21.07,75.41,fresh_air
17.26,59.69,986.82,14.84,58.27,fresh_air
23.61,61.43,1277.25,11.1,50.2,fresh_air
180.4,297.88,1041.37,20.81,62.89,recirculation
140.97,258.46,1116.28,20.16,47.9,recirculation
9.08,58.38,1959.69,23.24,25.31,fresh_air
20.28,56.09,420.0,27.49,45.83,recirculation
76.59,131.9,1603.39,23.45,59.54,fresh_air
44.53,84.11,752.85,36.53,48.16,fresh_air
15.5,42.45,1158.92,20.63,74.15,fresh_air
15.14,51.43,848.57,23.42,39.56,recirculation
94.9,205.84,1184.8,23.78,53.0,recirculation
11.8,54.22,1885.58,37.81,40.79,fresh_air
76.08,84.43,1380.21,24.46,43.69,fresh_air
13.43,61.71,1818.02,24.57,80.41,fresh_air
51.87,109.59,1066.46,16.88,43.85,fresh_air
100.67,206.63,1363.7,20.13,45.73,fresh_air
20.09,80.89,420.0,28.71,40.7,recirculation
18.8,81.11,1618.6,15.08,50.57,fresh_air
38.98,93.43,1219.87,29.77,48.58,fresh_air
121.12,185.52,1282.15,26.15,34.33,recirculation
26.23,80.56,1679.79,20.79,44.06,fresh_air
41.83,121.2,1043.68,20.42,58.54,fresh_air
60.73,133.53,671.3,32.15,64.38,fresh_air
15.7,20.0,420.0,30.07,50.34,fresh_air
43.21,135.97,712.08,23.49,50.83,recirculation
55.92,168.82,2227.46,24.58,44.95,fresh_air
5.0,20.0,635.55,21.22,42.97,recirculation
29.97,51.36,653.49,24.58,37.13,recirculation
92.9,195.32,600.63,21.1,28.21,fresh_air
47.66,98.22,1175.84,23.66,40.17,fresh_air
71.89,123.93,796.84,31.78,62.66,fresh_air
118.97,176.88,1175.56,23.59,44.06,recirculation
37.02,73.3,1227.5,11.5,23.89,fresh_air
173.45,301.91,1010.67,18.12,44.88,recirculation
6.93,38.19,620.98,24.55,67.43,recirculation
35.32,70.91,541.87,20.73,37.0,recirculation
23.34,62.94,1161.12,25.06,53.88,fresh_air
93.67,73.66,864.36,17.04,49.04,fresh_air
74.16,82.88,1842.43,26.97,50.95,fresh_air
59.62,139.61,420.0,19.44,53.42,recirculation
69.51,155.23,569.83,24.2,50.8,recirculation
103.61,141.8,1049.33,22.55,61.1,recirculation
78.0,135.04,420.0,31.39,49.59,fresh_air
22.54,58.89,574.13,24.74,74.42,fresh_air
34.78,91.83,621.04,32.37,50.62,fresh_air
140.0,230.0,739.7,26.41,26.15,recirculation
79.79,160.5,1828.08,30.13,58.94,fresh_air
24.59,68.22,790.62,23.1,55.49,recirculation
26.42,95.61,816.43,25.49,50.46,recirculation
117.9,210.08,992.41,29.24,46.37,recirculation
28.97,37.49,798.3,27.89,20.4,fresh_air
57.58,125.7,964.04,26.28,22.74,fresh_air
27.98,109.24,932.96,22.59,73.07,fresh_air
57.37,95.51,1955.71,23.32,41.8,fresh_air
31.06,74.51,1579.28,28.89,63.52,fresh_air
43.06,90.99,2101.61,29.79,27.56,fresh_air
100.08,122.49,578.75,21.45,35.34,recirculation
34.73,84.41,956.26,28.0,32.35,fresh_air
18.49,74.09,1160.13,20.11,48.56,fresh_air
22.16,59.58,976.03,27.57,57.53,fresh_air
23.43,85.71,502.45,20.0,49.81,recirculation
152.85,183.49,853.3,27.52,47.09,recirculation
53.37,107.07,949.42,26.35,40.48,recirculation
189.8,243.9,2031.39,21.66,33.28,fresh_air
32.46,40.09,1697.09,30.72,69.64,fresh_air
57.48,126.98,1082.07,17.71,71.94,fresh_air
42.5,135.59,957.19,31.14,35.46,fresh_air
74.92,120.87,1451.47,25.37,34.54,fresh_air
66.78,162.84,1419.69,15.08,45.13,fresh_air
90.89,148.36,1071.38,30.85,54.77,fresh_air
20.81,50.57,1757.96,28.18,47.45,fresh_air
8.26,52.57,843.59,22.16,56.99,recirculation
19.75,93.73,829.6,19.85,49.31,recirculation
131.16,275.29,1732.16,17.25,48.4,recirculation
23.25,75.95,854.69,34.39,83.78,fresh_air
30.45,73.51,879.68,20.03,42.65,recirculation
48.26,154.96,985.9,18.57,72.96,fresh_air
17.83,35.02,1585.49,25.15,70.26,fresh_air
88.87,155.03,2026.07,10.54,66.44,fresh_air
7.52,20.0,958.27,19.78,23.03,fresh_air
16.22,48.19,849.92,28.28,50.43,recirculation
47.55,97.74,1338.98,26.0,42.79,fresh_air
9.57,20.0,2015.52,22.34,50.28,fresh_air
90.38,146.08,705.17,24.08,35.12,recirculation
22.0,51.23,1049.56,22.1,60.59,fresh_air
20.56,31.56,940.05,23.73,63.79,recirculation
50.36,101.24,1811.93,26.65,84.49,fresh_air
56.47,113.23,723.64,15.72,65.72,fresh_air
13.4,29.79,909.06,13.8,21.47,fresh_air
85.68,147.08,834.24,20.88,54.92,recirculation
5.82,20.0,875.2,25.37,58.96,recirculation
95.31,117.38,1374.47,27.31,50.97,fresh_air
28.45,69.27,1009.74,19.99,56.33,fresh_air
9.03,36.18,968.67,18.86,46.71,fresh_air
16.8,56.33,1194.16,23.32,42.95,fresh_air
70.61,135.35,1239.34,33.27,59.22,fresh_air
52.03,92.0,1236.2,19.58,48.52,fresh_air
213.71,286.68,2196.36,23.31,55.65,fresh_air
65.32,126.74,653.51,24.38,57.11,recirculation
150.06,230.0,1142.1,23.53,54.87,recirculation
29.41,64.45,1141.54,11.37,35.52,fresh_air
38.46,86.16,1816.69,28.97,38.06,fresh_air
146.46,274.61,957.92,25.95,37.2,recirculation
30.08,68.25,733.51,27.64,49.4,recirculation
24.44,73.12,888.39,26.53,49.74,recirculation
203.4,246.94,1654.23,33.0,61.44,recirculation
13.34,56.64,714.36,30.81,53.37,fresh_air
14.19,49.33,1206.61,29.72,62.72,fresh_air
24.06,65.18,1010.82,40.0,47.84,fresh_air
150.85,161.42,1186.99,29.23,69.77,recirculation
18.1,39.07,1349.55,21.12,31.59,fresh_air
21.06,62.43,885.32,27.64,33.72,recirculation
137.45,285.52,575.53,27.05,45.94,recirculation
60.97,151.96,644.13,32.26,51.12,fresh_air
182.1,230.0,1739.67,27.04,35.54,recirculation
49.37,123.98,2032.25,26.4,42.26,fresh_air
14.1,25.99,1122.47,25.19,63.52,fresh_air
31.46,69.42,1203.02,26.2,56.77,fresh_air
45.67,119.16,1176.32,23.08,31.39,fresh_air
14.2,73.3,1004.8,26.06,82.81,fresh_air
9.35,20.0,945.55,17.94,50.29,fresh_air
35.84,72.84,1000.36,27.41,64.71,fresh_air
10.25,80.08,1051.36,24.89,41.88,fresh_air
40.6,93.0,667.18,24.65,58.04,recirculation
165.92,331.09,1050.31,32.39,51.4,recirculation
14.55,48.32,1239.24,22.36,62.0,fresh_air
15.41,50.66,1459.38,25.47,47.22,fresh_air
54.94,110.78,778.56,24.43,71.72,fresh_air
30.19,91.19,983.9,24.85,29.11,fresh_air
50.54,136.14,691.09,23.32,48.08,recirculation
24.66,41.69,517.63,33.98,67.25,fresh_air
25.94,57.64,1158.41,18.49,21.53,fresh_air
59.67,179.43,1530.16,38.86,59.52,fresh_air
74.87,150.17,864.8,22.68,75.88,fresh_air
48.15,94.8,1600.0,17.1,20.97,fresh_air
17.67,70.0,1191.96,20.81,52.47,fresh_air
32.95,99.37,1081.83,26.16,71.8,fresh_air
121.24,135.69,1327.28,16.26,56.18,recirculation
20.56,59.26,2093.6,24.44,53.13,fresh_air
39.89,65.63,769.8,23.7,68.31,recirculation
128.87,167.96,1497.19,29.08,53.71,recirculation
14.67,46.9,909.05,26.71,81.88,fresh_air
73.48,133.72,888.37,24.51,78.56,fresh_air
20.12,34.88,915.04,15.24,56.56,fresh_air
38.32,72.66,1057.29,27.81,42.27,fresh_air
19.49,31.78,849.12,29.98,67.41,recirculation
26.04,73.98,977.0,25.7,38.9,fresh_air
20.96,20.0,603.4,25.82,44.26,recirculation
7.29,20.0,1524.0,18.56,46.65,fresh_air
72.66,111.52,1270.28,28.53,54.98,fresh_air
29.51,79.5,1982.13,31.66,47.29,fresh_air
74.17,115.45,1007.28,25.39,31.56,fresh_air
71.11,150.83,753.19,21.44,66.27,recirculation
44.4,130.71,862.03,27.02,38.34,recirculation
18.53,84.82,858.88,22.19,78.28,fresh_air
81.15,64.82,622.35,22.45,54.26,recirculation
28.44,75.15,974.03,26.79,67.74,fresh_air
73.77,131.01,431.2,29.59,83.46,fresh_air
15.06,21.25,1315.7,28.32,68.41,fresh_air
5.8,26.17,1066.17,25.59,57.98,fresh_air
54.17,140.07,1026.17,20.28,53.29,fresh_air
46.09,112.96,1818.49,21.85,65.31,fresh_air
21.8,42.93,1741.47,21.58,84.8,fresh_air
141.9,263.77,1221.23,23.2,46.22,recirculation
93.3,141.06,1939.32,31.72,61.13,fresh_air
6.84,20.0,1170.62,36.12,26.7,fresh_air
18.22,34.31,1129.61,27.6,57.08,fresh_air
28.3,70.51,996.49,24.51,50.59,fresh_air
82.03,177.79,639.65,18.14,19.79,fresh_air
115.38,166.17,1797.78,24.95,47.2,fresh_air
29.44,67.49,573.69,20.6,63.99,recirculation
13.38,42.54,545.25,31.01,39.29,fresh_air
40.65,101.98,528.88,17.09,62.89,fresh_air
42.09,96.76,1113.69,25.65,52.57,fresh_air
91.36,166.19,845.07,20.24,47.32,recirculation
11.97,47.58,1816.14,23.96,62.68,fresh_air
25.37,80.2,855.99,26.86,59.53,recirculation
21.06,44.79,567.31,28.39,55.89,recirculation
11.79,38.04,685.61,23.74,64.22,recirculation
150.54,314.29,1832.23,27.27,52.84,recirculation
13.9,20.97,494.63,21.15,26.97,fresh_air
10.29,72.62,1638.6,25.06,44.71,fresh_air
46.46,74.84,1337.46,28.31,24.74,fresh_air
21.71,50.18,1010.2,25.43,59.2,fresh_air
17.58,30.65,1031.85,21.72,62.55,fresh_air
59.64,169.1,523.65,22.8,63.18,recirculation
190.6,268.12,1523.51,28.37,56.85,recirculation
63.96,83.87,2317.57,19.31,63.55,fresh_air
37.83,78.67,605.0,19.94,27.93,fresh_air
37.71,87.79,970.93,26.59,48.49,fresh_air
24.4,55.35,887.44,22.11,30.19,recirculation
74.51,125.47,1144.15,17.75,44.98,fresh_air
109.36,90.12,1397.61,29.81,72.63,fresh_air
90.34,181.76,747.86,19.27,65.31,recirculation
85.59,122.2,1572.98,23.14,59.27,fresh_air
116.1,129.93,881.16,21.34,47.46,recirculation
25.98,90.95,836.16,22.72,36.09,recirculation
81.62,128.88,517.03,20.2,52.62,recirculation
48.67,121.92,1825.06,27.07,65.55,fresh_air
32.3,54.12,1137.27,24.48,55.74,fresh_air
25.18,78.67,588.51,28.23,27.8,fresh_air
36.29,71.88,1536.6,21.38,51.46,fresh_air
27.61,44.0,801.48,26.48,10.85,fresh_air
194.44,246.34,559.31,15.81,61.26,recirculation
47.66,131.8,420.0,21.95,17.53,fresh_air
40.07,93.74,685.65,40.0,43.7,fresh_air
8.89,63.93,1317.96,26.04,61.45,fresh_air
40.94,76.72,2125.37,25.47,57.83,fresh_air
71.9,235.64,1384.83,25.85,53.25,recirculation
14.09,30.32,1162.34,26.46,80.68,fresh_air
8.72,38.2,1078.95,25.29,58.89,fresh_air
46.47,105.98,827.06,19.85,40.97,recirculation
50.05,121.33,420.0,27.52,57.27,recirculation
18.93,57.09,1864.54,26.84,45.99,fresh_air
18.33,36.21,1583.2,30.14,67.73,fresh_air
91.63,201.96,1803.25,31.59,53.93,fresh_air
21.67,91.63,1363.39,25.42,55.32,fresh_air
8.56,21.72,645.55,18.72,29.81,fresh_air
13.97,20.0,420.0,31.62,50.86,fresh_air
35.7,92.25,586.1,27.07,65.06,recirculation
81.07,112.22,986.37,25.45,35.66,fresh_air
51.6,108.25,867.0,22.9,46.9,recirculation
125.9,198.93,1212.46,22.15,56.1,recirculation
88.77,150.6,1242.0,27.29,49.94,fresh_air
85.1,163.6,1947.93,25.05,30.23,fresh_air
75.54,108.35,536.02,26.21,46.17,recirculation
43.33,125.39,995.36,20.49,43.45,fresh_air
16.87,48.96,753.03,23.25,52.71,recirculation
53.35,89.32,1866.69,20.69,51.2,fresh_air
70.08,120.22,662.85,23.14,44.24,recirculation
78.38,166.87,928.41,23.49,43.69,recirculation
64.61,111.7,871.08,31.93,50.94,fresh_air
14.12,20.0,912.51,22.88,63.48,recirculation
178.22,280.97,906.83,14.86,53.9,recirculation
28.95,83.8,1493.3,30.0,69.92,fresh_air
46.96,95.16,591.39,25.93,65.86,recirculation
5.52,33.82,670.1,23.44,70.95,fresh_air
45.26,103.23,757.38,22.12,69.16,recirculation
18.42,63.2,2138.18,19.93,71.88,fresh_air
29.89,83.9,1245.21,32.33,33.86,fresh_air
116.52,191.07,751.07,24.22,59.06,recirculation
41.02,87.03,1779.85,25.51,81.34,fresh_air
37.72,96.26,781.13,25.41,69.59,recirculation
35.82,74.27,1139.23,29.19,39.21,fresh_air
56.74,120.86,779.79,24.67,59.2,recirculation
47.95,119.32,799.02,22.9,35.0,recirculation
124.24,195.75,1638.06,19.74,75.86,recirculation
33.3,108.1,1330.79,20.06,30.58,fresh_air
31.9,97.97,1225.95,30.54,39.23,fresh_air
89.09,136.23,824.47,23.69,24.65,fresh_air
11.81,35.3,847.13,16.78,52.02,fresh_air
96.98,97.82,1135.75,25.65,81.69,fresh_air
212.86,230.0,898.22,24.61,49.38,recirculation
25.73,37.25,1379.7,22.07,51.41,fresh_air
